ID_Venda,Data,Produto,Quantidade,Preco,Regiao
4269,2022-09-20,Produto D,5,119.9,Sudeste
4270,2023-04-19,Produto B,1,126.93,Sudeste
4271,2023-06-19,Produto A,1,256.25,Norte
4272,2022-08-24,Produto D,16,409.3,Centro-Oeste
4273,2023-06-30,Produto B,10,196.57,Sudeste
4274,2023-06-22,Produto B,4,277.99,Centro-Oeste
4275,2022-09-17,Produto E,15,250.44,Nordeste
4276,2023-01-03,Produto A,9,100.31,Nordeste
4277,2022-08-27,Produto A,2,281.42,Nordeste
4278,2023-11-20,Produto D,18,38.44,Sudeste
4279,2022-04-06,Produto E,6,19.17,Sul
4280,2022-02-02,Produto C,6,362.25,Sudeste
4281,2022-01-04,Produto D,2,352.2,Centro-Oeste
4282,2022-11-18,Produto D,14,50.56,Sudeste
4283,2022-08-14,Produto D,5,251.6,Sul
4284,2022-12-20,Produto D,7,405.62,Nordeste
4285,2022-12-02,Produto A,12,229.94,Norte
4286,2023-11-15,Produto A,20,13.88,Nordeste
4287,2023-01-09,Produto D,5,355.94,Norte
4288,2023-04-23,Produto A,4,51.16,Nordeste
4289,2023-06-27,Produto A,15,55.61,Centro-Oeste
4290,2022-08-21,Produto A,10,258.78,Nordeste
4291,2022-04-26,Produto D,12,196.62,Nordeste
4292,2022-01-23,Produto B,16,262.66,Sul
4293,2023-08-13,Produto C,14,238.99,Nordeste
4294,2022-01-17,Produto C,14,467.09,Sul
4295,2022-08-22,Produto B,20,144.08,Sul
4296,2022-12-28,Produto A,9,77.05,Nordeste
4297,2022-04-08,Produto C,20,38.57,Centro-Oeste
4298,2024-01-01,Produto C,5,381.47,Norte
4299,2022-04-16,Produto B,7,281.46,Sudeste
4300,2022-01-17,Produto B,15,295.87,Sul
4301,2023-04-23,Produto E,6,440.73,Norte
4302,2022-08-24,Produto B,11,70.15,Sul
4303,2023-08-01,Produto D,10,309.13,Sudeste
4304,2023-07-20,Produto A,5,383.76,Nordeste
4305,2023-07-28,Produto E,19,203.95,Centro-Oeste
4306,2022-01-14,Produto A,8,341.86,Centro-Oeste
4307,2023-04-21,Produto C,7,135.27,Sudeste
4308,2023-12-13,Produto D,17,250.9,Sul
4309,2023-07-12,Produto B,3,357.49,Sudeste
4310,2023-12-25,Produto A,11,349.95,Norte
4311,2022-02-09,Produto E,1,228.05,Sudeste
4312,2023-07-23,Produto B,8,52.61,Norte
4313,2022-01-09,Produto A,12,408.83,Sudeste
4314,2023-08-08,Produto B,3,416.05,Nordeste
4315,2022-08-01,Produto D,3,149.11,Sudeste
4316,2022-11-03,Produto B,1,493.28,Centro-Oeste
4317,2022-03-23,Produto B,18,131.38,Sudeste
4318,2023-09-05,Produto E,5,96.34,Sul
4319,2022-12-10,Produto D,3,262.94,Sudeste
4320,2022-11-19,Produto D,7,380.3,Norte
4321,2023-01-24,Produto E,14,132.71,Centro-Oeste
4322,2022-04-22,Produto D,11,189.7,Nordeste
4323,2023-10-29,Produto B,4,27.93,Sul
4324,2022-12-11,Produto C,7,104.92,Nordeste
4325,2022-10-04,Produto C,18,80.51,Nordeste
4326,2023-10-24,Produto C,3,85.58,Sudeste
4327,2023-04-07,Produto E,17,60.41,Sudeste
4328,2023-02-12,Produto D,15,84.99,Sudeste
4329,2022-09-14,Produto A,9,197.9,Nordeste
4330,2023-08-28,Produto A,20,51.11,Norte
4331,2023-05-30,Produto D,17,51.3,Centro-Oeste
4332,2022-03-26,Produto C,18,315.48,Nordeste
4333,2022-04-06,Produto E,19,274.58,Norte
4334,2023-09-09,Produto E,9,127.84,Sudeste
4335,2022-12-31,Produto E,4,210.78,Nordeste
4336,2023-03-05,Produto B,9,357.55,Centro-Oeste
4337,2023-02-26,Produto D,16,381.57,Norte
4338,2023-07-07,Produto D,1,319.36,Norte
4339,2023-01-01,Produto C,11,159.56,Sul
4340,2023-06-03,Produto A,2,184.95,Nordeste
4341,2023-10-19,Produto D,18,353.61,Sudeste
4342,2023-07-12,Produto A,13,369.33,Centro-Oeste
4343,2022-03-07,Produto D,11,323.59,Nordeste
4344,2023-03-04,Produto A,16,403.22,Sul
4345,2023-04-30,Produto A,18,79.81,Centro-Oeste
4346,2022-12-31,Produto C,15,322.41,Sudeste
4347,2022-01-25,Produto D,10,199.39,Centro-Oeste
4348,2023-05-27,Produto E,14,382.07,Nordeste
4349,2023-06-18,Produto B,18,337.81,Sudeste
4350,2022-11-09,Produto A,16,283.88,Norte
4351,2022-11-26,Produto A,15,27.45,Sudeste
4352,2022-09-25,Produto C,15,311.06,Nordeste
4353,2023-11-05,Produto C,16,487.42,Norte
4354,2023-05-12,Produto B,8,256.78,Sul
4355,2022-03-20,Produto D,7,167.17,Sul
4356,2022-10-15,Produto C,8,287.35,Centro-Oeste
4357,2022-04-11,Produto D,8,56.01,Sudeste
4358,2022-11-28,Produto D,16,177.46,Sudeste
4359,2023-05-05,Produto D,20,369.56,Norte
4360,2022-01-14,Produto C,11,192.32,Norte
4361,2023-09-29,Produto A,1,240.7,Centro-Oeste
4362,2022-03-22,Produto C,7,234.28,Centro-Oeste
4363,2022-06-13,Produto D,8,206.56,Norte
4364,2023-07-03,Produto E,7,390.13,Sul
4365,2023-06-18,Produto B,10,394.55,Nordeste
4366,2022-07-05,Produto E,7,475.8,Norte
4367,2022-09-07,Produto C,12,425.63,Norte
4368,2023-11-06,Produto A,10,383.85,Centro-Oeste
4369,2022-05-31,Produto A,7,248.79,Centro-Oeste
4370,2023-05-27,Produto A,12,231.14,Nordeste
4371,2023-02-22,Produto E,2,279.4,Sudeste
4372,2022-01-09,Produto A,6,478.7,Sul
4373,2023-08-26,Produto C,12,409.82,Nordeste
4374,2023-02-24,Produto B,14,32.91,Nordeste
4375,2023-05-29,Produto B,5,363.79,Nordeste
4376,2023-12-21,Produto C,19,275.33,Nordeste
4377,2023-12-15,Produto E,11,131.29,Sul
4378,2023-09-05,Produto A,2,255.08,Nordeste
4379,2022-12-17,Produto B,10,36.82,Nordeste
4380,2023-02-08,Produto B,4,214.22,Sul
4381,2022-04-01,Produto C,4,43.16,Sul
4382,2022-05-31,Produto E,3,449.42,Norte
4383,2023-12-18,Produto E,12,244.05,Centro-Oeste
4384,2023-08-03,Produto D,11,497.47,Nordeste
4385,2022-04-23,Produto E,18,161.55,Nordeste
4386,2022-10-05,Produto A,4,105.73,Nordeste
4387,2022-03-04,Produto A,8,72.15,Norte
4388,2022-02-10,Produto A,18,141.75,Sul
4389,2022-08-28,Produto E,2,362.72,Centro-Oeste
4390,2022-04-08,Produto E,10,157.3,Sul
4391,2023-08-03,Produto C,19,185.39,Norte
4392,2022-07-29,Produto B,9,39.76,Nordeste
4393,2023-03-15,Produto C,13,72.38,Norte
4394,2023-11-06,Produto D,9,149.89,Sudeste
4395,2022-05-14,Produto D,7,288.71,Sudeste
4396,2023-05-14,Produto D,15,326.38,Centro-Oeste
4397,2023-03-07,Produto D,3,42.88,Sul
4398,2023-08-16,Produto A,16,106.18,Nordeste
4399,2023-12-07,Produto B,2,326.37,Nordeste
4400,2023-05-09,Produto E,6,283.54,Sudeste
4401,2023-10-18,Produto D,7,457.8,Centro-Oeste
4402,2023-03-24,Produto C,10,350.57,Sul
4403,2022-09-18,Produto E,14,222.96,Nordeste
4404,2023-05-12,Produto E,10,347.94,Sudeste
4405,2022-02-22,Produto C,6,73.63,Centro-Oeste
4406,2022-04-17,Produto E,10,337.03,Sudeste
4407,2023-03-18,Produto C,8,363.86,Norte
4408,2022-10-25,Produto A,14,135.73,Nordeste
4409,2023-03-28,Produto E,19,102.82,Sudeste
4410,2023-06-22,Produto E,9,496.45,Nordeste
4411,2023-01-09,Produto B,1,43.35,Centro-Oeste
4412,2023-02-19,Produto E,3,350.13,Nordeste
4413,2023-06-16,Produto D,16,165.64,Norte
4414,2022-06-22,Produto E,15,386.62,Centro-Oeste
4415,2022-09-07,Produto B,12,380.76,Sudeste
4416,2023-12-20,Produto D,1,149.68,Norte
4417,2023-09-01,Produto C,3,16.52,Sul
4418,2022-09-15,Produto A,16,406.76,Centro-Oeste
4419,2023-06-28,Produto B,7,293.03,Norte
4420,2022-08-18,Produto A,11,51.43,Centro-Oeste
4421,2023-04-04,Produto D,15,322.01,Norte
4422,2023-09-03,Produto D,11,491.6,Sudeste
4423,2022-07-06,Produto E,17,411.71,Sudeste
4424,2022-10-12,Produto A,4,444.07,Norte
4425,2022-04-21,Produto B,19,456.8,Centro-Oeste
4426,2023-03-28,Produto E,2,244.61,Sudeste
4427,2023-08-12,Produto E,5,413.45,Sudeste
4428,2023-07-01,Produto D,18,182.2,Nordeste
4429,2023-02-15,Produto E,14,204.73,Norte
4430,2022-04-07,Produto B,3,288.5,Norte
4431,2022-12-22,Produto D,1,262.07,Sudeste
4432,2022-07-21,Produto C,18,164.84,Centro-Oeste
4433,2022-03-03,Produto B,7,119.98,Sul
4434,2022-11-12,Produto D,14,260.06,Sudeste
4435,2022-11-12,Produto D,5,415.82,Sul
4436,2022-01-30,Produto B,3,342.94,Centro-Oeste
4437,2022-09-14,Produto E,16,83.57,Centro-Oeste
4438,2022-03-02,Produto C,16,287.0,Centro-Oeste
4439,2022-03-19,Produto D,1,404.28,Norte
4440,2023-10-31,Produto B,7,110.0,Centro-Oeste
4441,2022-07-11,Produto A,16,493.87,Norte
4442,2022-04-26,Produto B,18,241.49,Norte
4443,2022-02-06,Produto B,9,364.18,Norte
4444,2023-12-31,Produto B,15,315.2,Norte
4445,2023-12-17,Produto B,8,247.94,Sudeste
4446,2022-10-17,Produto E,10,222.29,Sul
4447,2023-10-23,Produto E,17,112.32,Sul
4448,2023-03-07,Produto D,20,247.57,Norte
4449,2023-06-03,Produto D,2,159.52,Sudeste
4450,2023-11-27,Produto B,13,308.59,Nordeste
4451,2023-03-03,Produto C,18,139.45,Norte
4452,2022-01-10,Produto E,9,316.99,Norte
4453,2022-03-06,Produto D,2,326.78,Nordeste
4454,2023-06-28,Produto B,19,202.46,Nordeste
4455,2022-11-30,Produto E,8,44.03,Nordeste
4456,2023-11-25,Produto A,20,407.33,Sul
4457,2022-07-11,Produto B,11,149.82,Centro-Oeste
4458,2023-05-26,Produto C,1,450.61,Centro-Oeste
4459,2023-03-25,Produto E,19,334.38,Centro-Oeste
4460,2022-08-01,Produto E,3,65.29,Centro-Oeste
4461,2023-12-16,Produto B,15,53.29,Nordeste
4462,2022-01-15,Produto B,9,438.03,Sudeste
4463,2023-03-20,Produto C,14,219.98,Sudeste
4464,2023-09-20,Produto A,1,326.51,Sudeste
4465,2023-12-03,Produto C,9,395.39,Sudeste
4466,2022-11-16,Produto B,10,15.54,Sudeste
4467,2022-08-02,Produto B,9,23.43,Norte
4468,2023-11-10,Produto B,20,254.26,Norte
4469,2023-08-14,Produto B,17,489.73,Centro-Oeste
4470,2023-09-30,Produto E,18,372.47,Centro-Oeste
4471,2023-06-07,Produto B,14,74.55,Sul
4472,2022-09-15,Produto B,16,429.0,Sudeste
4473,2023-06-09,Produto B,13,436.08,Centro-Oeste
4474,2023-04-29,Produto E,5,462.69,Sul
4475,2022-04-29,Produto A,9,300.72,Sudeste
4476,2022-05-17,Produto D,12,294.05,Norte
4477,2023-06-14,Produto E,2,239.98,Sul
4478,2022-12-07,Produto E,15,393.82,Centro-Oeste
4479,2023-07-05,Produto B,2,487.05,Norte
4480,2022-09-29,Produto C,19,262.88,Sudeste
4481,2022-06-24,Produto B,16,256.61,Centro-Oeste
4482,2022-06-14,Produto A,17,103.08,Sul
4483,2023-11-22,Produto A,15,169.02,Nordeste
4484,2022-10-12,Produto C,4,90.93,Centro-Oeste
4485,2022-03-06,Produto C,1,261.69,Sul
4486,2023-11-30,Produto E,6,148.22,Centro-Oeste
4487,2022-04-01,Produto D,14,64.7,Norte
4488,2023-04-12,Produto E,9,10.97,Norte
4489,2023-04-10,Produto B,2,249.82,Centro-Oeste
4490,2022-06-14,Produto E,12,328.52,Centro-Oeste
4491,2023-08-27,Produto A,15,327.67,Nordeste
4492,2023-10-27,Produto D,18,360.77,Centro-Oeste
4493,2022-11-23,Produto E,17,190.16,Nordeste
4494,2022-05-22,Produto D,5,65.24,Sul
4495,2023-12-23,Produto E,9,318.15,Centro-Oeste
4496,2023-01-15,Produto E,16,104.16,Nordeste
4497,2022-07-10,Produto E,20,94.4,Sul
4498,2022-04-27,Produto B,18,73.92,Centro-Oeste
4499,2023-11-24,Produto D,2,131.77,Centro-Oeste
4500,2022-04-12,Produto A,13,259.17,Centro-Oeste
4501,2023-08-24,Produto C,12,396.6,Nordeste
4502,2023-07-10,Produto C,8,10.1,Nordeste
4503,2023-10-24,Produto C,14,275.26,Sudeste
4504,2023-04-23,Produto D,1,60.53,Norte
4505,2022-06-04,Produto B,11,85.34,Sudeste
4506,2023-07-11,Produto E,2,444.49,Norte
4507,2023-11-01,Produto C,17,64.61,Nordeste
4508,2022-11-01,Produto A,2,465.13,Nordeste
4509,2023-08-31,Produto D,4,299.06,Sul
4510,2023-05-09,Produto C,7,80.83,Norte
4511,2023-09-21,Produto B,12,133.47,Sul
4512,2022-11-19,Produto A,12,63.07,Nordeste
4513,2022-11-25,Produto B,18,409.3,Sul
4514,2022-03-20,Produto E,14,77.77,Sudeste
4515,2022-12-17,Produto D,1,213.92,Sudeste
4516,2022-01-20,Produto B,7,367.14,Nordeste
4517,2023-07-05,Produto E,18,115.58,Norte
4518,2022-08-31,Produto E,1,395.6,Sudeste
4519,2022-09-26,Produto B,20,213.26,Nordeste
4520,2022-02-08,Produto A,14,262.17,Norte
4521,2023-11-12,Produto B,11,184.54,Centro-Oeste
4522,2023-09-22,Produto A,16,468.62,Sudeste
4523,2022-01-24,Produto D,7,289.14,Sudeste
4524,2023-10-30,Produto C,10,129.46,Sudeste
4525,2023-08-03,Produto B,7,333.43,Sudeste
4526,2022-03-20,Produto B,12,388.84,Sul
4527,2023-04-14,Produto B,18,239.94,Centro-Oeste
4528,2022-07-22,Produto A,14,348.18,Norte
4529,2022-07-18,Produto B,20,389.03,Sudeste
4530,2023-07-12,Produto B,6,117.37,Norte
4531,2022-05-19,Produto D,9,354.43,Nordeste
4532,2023-02-22,Produto C,2,418.94,Norte
4533,2022-06-17,Produto E,12,230.28,Sudeste
4534,2023-08-24,Produto D,20,424.43,Norte
4535,2023-05-08,Produto E,12,458.17,Nordeste
4536,2022-08-08,Produto E,1,221.59,Centro-Oeste
4537,2023-10-04,Produto E,4,248.0,Norte
4538,2023-10-01,Produto D,6,319.0,Sudeste
4539,2023-06-07,Produto C,10,125.82,Centro-Oeste
4540,2023-06-23,Produto C,6,190.65,Nordeste
4541,2022-12-20,Produto E,19,106.91,Sul
4542,2023-08-17,Produto D,16,260.92,Norte
4543,2022-08-18,Produto D,5,143.07,Nordeste
4544,2023-06-26,Produto E,14,172.17,Centro-Oeste
4545,2022-01-24,Produto D,18,242.92,Centro-Oeste
4546,2022-02-26,Produto A,4,402.54,Sul
4547,2022-08-16,Produto B,7,178.21,Centro-Oeste
4548,2022-05-29,Produto B,5,117.44,Sudeste
4549,2022-05-11,Produto C,19,206.47,Sudeste
4550,2023-01-15,Produto C,14,236.38,Sul
4551,2022-12-10,Produto C,6,294.41,Nordeste
4552,2022-01-28,Produto C,5,72.4,Norte
4553,2022-03-06,Produto E,4,71.71,Centro-Oeste
4554,2022-09-21,Produto B,10,370.04,Norte
4555,2023-11-11,Produto E,5,192.8,Norte
4556,2022-08-04,Produto E,3,175.79,Sul
4557,2022-12-10,Produto C,12,58.74,Norte
4558,2023-12-12,Produto A,8,385.12,Nordeste
4559,2022-07-03,Produto E,14,299.83,Centro-Oeste
4560,2023-09-11,Produto C,7,91.67,Sudeste
4561,2023-03-22,Produto C,18,279.79,Sul
4562,2023-08-05,Produto D,16,340.5,Nordeste
4563,2022-04-21,Produto C,6,398.4,Nordeste
4564,2022-12-22,Produto E,16,189.43,Nordeste
4565,2023-12-12,Produto C,2,52.1,Sudeste
4566,2022-08-28,Produto C,8,416.94,Centro-Oeste
4567,2023-12-12,Produto E,13,337.6,Nordeste
4568,2022-02-06,Produto D,9,143.46,Sudeste
4569,2022-10-14,Produto B,5,74.88,Nordeste
4570,2022-10-06,Produto A,12,82.84,Norte
4571,2022-03-04,Produto B,8,265.44,Nordeste
4572,2022-07-12,Produto D,14,109.73,Centro-Oeste
4573,2022-11-01,Produto A,16,287.95,Sudeste
4574,2023-08-21,Produto E,5,229.94,Sudeste
4575,2023-12-04,Produto E,1,151.54,Nordeste
4576,2023-10-26,Produto C,12,400.15,Nordeste
4577,2023-08-09,Produto C,10,217.47,Nordeste
4578,2023-09-22,Produto C,8,453.87,Centro-Oeste
4579,2023-08-20,Produto B,6,49.5,Sudeste
4580,2022-05-05,Produto A,3,446.98,Nordeste
4581,2023-08-21,Produto A,11,406.77,Norte
4582,2022-06-03,Produto C,9,248.54,Sudeste
4583,2023-04-10,Produto C,12,74.5,Norte
4584,2023-02-03,Produto A,3,396.72,Sudeste
4585,2022-08-11,Produto C,8,399.45,Sul
4586,2022-02-12,Produto D,20,330.62,Nordeste
4587,2023-02-17,Produto A,19,421.54,Sudeste
4588,2023-09-28,Produto C,14,51.5,Sudeste
4589,2023-05-03,Produto D,2,389.19,Sudeste
4590,2023-04-06,Produto B,13,440.86,Sul
4591,2023-09-13,Produto B,16,256.66,Centro-Oeste
4592,2022-10-12,Produto A,15,292.7,Sul
4593,2023-05-23,Produto C,12,365.2,Norte
4594,2022-07-27,Produto C,17,109.29,Centro-Oeste
4595,2023-04-21,Produto C,12,444.07,Norte
4596,2022-11-09,Produto C,13,498.0,Nordeste
4597,2022-08-18,Produto B,7,164.12,Sul
4598,2022-07-27,Produto C,14,243.13,Sul
4599,2023-01-15,Produto E,1,422.41,Sul
4600,2022-12-04,Produto B,9,112.81,Centro-Oeste
4601,2022-03-11,Produto A,16,447.68,Nordeste
4602,2023-09-27,Produto D,19,303.15,Sul
4603,2023-09-05,Produto A,7,56.65,Sudeste
4604,2022-12-22,Produto E,19,225.68,Sudeste
4605,2023-09-30,Produto E,13,447.39,Nordeste
4606,2023-08-11,Produto A,8,478.81,Nordeste
4607,2022-05-02,Produto E,2,188.29,Centro-Oeste
4608,2023-12-09,Produto E,13,335.18,Centro-Oeste
4609,2022-10-09,Produto A,19,36.34,Norte
4610,2023-12-05,Produto D,11,132.45,Sul
4611,2022-05-16,Produto A,6,279.07,Norte
4612,2022-02-22,Produto A,13,383.44,Sudeste
4613,2023-06-03,Produto E,19,151.08,Sul
4614,2022-08-24,Produto E,17,274.57,Norte
4615,2022-06-17,Produto A,18,30.76,Norte
4616,2023-06-12,Produto C,8,56.59,Nordeste
4617,2022-03-16,Produto E,1,186.84,Sudeste
4618,2023-06-27,Produto D,2,197.2,Sul
4619,2022-09-01,Produto B,3,323.5,Nordeste
4620,2023-10-02,Produto B,6,381.32,Sudeste
4621,2023-05-25,Produto B,14,15.28,Norte
4622,2022-09-14,Produto D,4,333.14,Sudeste
4623,2023-09-16,Produto D,18,419.89,Norte
4624,2022-05-02,Produto B,13,93.56,Centro-Oeste
4625,2023-12-13,Produto C,6,284.46,Sul
4626,2023-12-25,Produto E,17,145.54,Centro-Oeste
4627,2022-12-25,Produto B,11,185.38,Nordeste
4628,2023-07-01,Produto B,8,87.14,Sudeste
4629,2022-11-08,Produto D,3,205.15,Nordeste
4630,2023-11-11,Produto B,15,395.01,Norte
4631,2022-03-19,Produto B,20,374.98,Nordeste
4632,2023-07-11,Produto E,8,443.11,Sudeste
4633,2022-08-12,Produto C,11,167.49,Sul
4634,2022-01-05,Produto A,17,474.39,Sudeste
4635,2022-05-31,Produto C,7,327.06,Sudeste
4636,2023-04-06,Produto A,13,173.84,Nordeste
4637,2023-08-22,Produto C,20,305.01,Sul
4638,2023-09-17,Produto B,20,241.11,Centro-Oeste
4639,2023-08-15,Produto E,1,426.57,Centro-Oeste
4640,2022-02-21,Produto C,9,452.06,Norte
4641,2022-10-11,Produto A,6,100.97,Norte
4642,2022-07-23,Produto D,9,77.13,Sudeste
4643,2022-05-16,Produto C,14,418.92,Sudeste
4644,2022-04-18,Produto E,11,195.02,Sul
4645,2022-02-15,Produto C,1,332.19,Centro-Oeste
4646,2022-05-24,Produto D,14,390.24,Sul
4647,2022-09-28,Produto B,5,97.44,Sul
4648,2023-07-08,Produto C,5,128.96,Sul
4649,2023-11-04,Produto B,1,309.92,Sudeste
4650,2022-07-29,Produto C,4,400.0,Nordeste
4651,2023-11-13,Produto D,17,312.18,Nordeste
4652,2023-12-19,Produto B,8,486.34,Nordeste
4653,2022-08-02,Produto C,14,314.47,Sul
4654,2022-08-23,Produto B,14,386.91,Centro-Oeste
4655,2022-07-28,Produto E,19,334.74,Centro-Oeste
4656,2023-03-21,Produto B,17,18.88,Centro-Oeste
4657,2022-07-18,Produto E,8,296.57,Nordeste
4658,2023-02-10,Produto B,15,229.98,Sul
4659,2022-11-05,Produto A,5,134.02,Centro-Oeste
4660,2022-07-21,Produto B,12,424.77,Sudeste
4661,2023-11-24,Produto C,15,352.64,Nordeste
4662,2023-02-06,Produto C,17,18.82,Centro-Oeste
4663,2023-05-03,Produto A,7,95.42,Sudeste
4664,2022-12-16,Produto A,11,301.77,Centro-Oeste
4665,2022-04-24,Produto C,4,273.85,Sul
4666,2023-06-02,Produto C,17,432.23,Sudeste
4667,2022-11-22,Produto C,12,48.56,Centro-Oeste
4668,2023-12-13,Produto A,20,149.3,Sul
4669,2023-11-12,Produto A,17,245.74,Sudeste
4670,2022-10-28,Produto B,20,345.76,Nordeste
4671,2023-12-24,Produto D,17,258.67,Sudeste
4672,2022-09-12,Produto D,15,455.27,Sudeste
4673,2022-06-22,Produto B,2,404.45,Sul
4674,2023-07-25,Produto A,9,132.96,Sul
4675,2022-12-10,Produto C,14,261.68,Norte
4676,2023-07-30,Produto A,15,443.86,Sul
4677,2023-01-29,Produto D,8,316.78,Nordeste
4678,2023-08-29,Produto A,9,269.28,Centro-Oeste
4679,2022-11-16,Produto A,9,98.39,Nordeste
4680,2023-09-08,Produto B,13,234.87,Centro-Oeste
4681,2022-05-29,Produto C,16,387.71,Norte
4682,2023-06-26,Produto C,10,389.17,Sudeste
4683,2023-12-08,Produto E,16,341.3,Sudeste
4684,2022-12-09,Produto B,17,445.78,Norte
4685,2023-04-17,Produto A,9,487.64,Sudeste
4686,2023-05-28,Produto B,18,151.96,Sul
4687,2022-04-27,Produto D,1,140.28,Norte
4688,2023-06-02,Produto E,2,453.03,Sudeste
4689,2022-12-02,Produto A,12,270.09,Sul
4690,2022-04-10,Produto C,12,22.41,Sudeste
4691,2022-02-20,Produto C,6,288.44,Sul
4692,2022-05-27,Produto D,12,453.17,Sul
4693,2022-04-24,Produto D,11,178.65,Sul
4694,2023-10-27,Produto B,1,380.3,Norte
4695,2023-09-13,Produto D,20,295.42,Sul
4696,2023-04-29,Produto D,14,63.71,Sul
4697,2023-10-26,Produto A,19,386.68,Norte
4698,2023-08-08,Produto D,15,260.16,Sul
4699,2022-01-05,Produto A,3,255.93,Nordeste
4700,2022-02-14,Produto B,20,331.83,Centro-Oeste
4701,2022-01-12,Produto E,14,57.3,Centro-Oeste
4702,2022-08-25,Produto E,5,320.4,Norte
4703,2022-08-13,Produto A,11,227.72,Sudeste
4704,2023-06-30,Produto C,13,401.97,Norte
4705,2023-02-21,Produto A,20,300.51,Sul
4706,2023-10-02,Produto D,16,410.45,Sudeste
4707,2023-02-24,Produto E,1,204.84,Sudeste
4708,2023-08-16,Produto C,16,426.19,Sul
4709,2022-02-11,Produto C,14,389.06,Sul
4710,2022-03-05,Produto E,3,368.21,Centro-Oeste
4711,2022-06-02,Produto D,4,376.9,Nordeste
4712,2022-02-03,Produto A,12,235.45,Norte
4713,2022-02-15,Produto E,4,196.98,Nordeste
4714,2022-06-13,Produto A,14,223.51,Sudeste
4715,2022-01-15,Produto C,16,148.3,Sudeste
4716,2022-10-14,Produto A,2,136.95,Nordeste
4717,2022-08-28,Produto D,19,261.55,Norte
4718,2023-09-15,Produto A,2,244.97,Nordeste
4719,2023-07-14,Produto D,14,248.35,Sul
4720,2023-08-02,Produto A,17,363.66,Sul
4721,2023-02-28,Produto E,19,344.1,Norte
4722,2023-11-30,Produto E,13,449.05,Sul
4723,2022-05-30,Produto C,2,447.27,Sudeste
4724,2022-08-08,Produto C,9,11.63,Sul
4725,2022-08-06,Produto A,13,128.79,Norte
4726,2022-04-07,Produto B,20,55.65,Sudeste
4727,2022-02-11,Produto E,1,81.25,Sudeste
4728,2023-01-12,Produto E,7,435.01,Centro-Oeste
4729,2023-07-14,Produto E,4,407.87,Sudeste
4730,2022-11-27,Produto C,20,19.67,Norte
4731,2022-06-08,Produto E,11,225.7,Sudeste
4732,2022-04-12,Produto D,2,462.82,Sul
4733,2023-03-13,Produto D,12,269.51,Centro-Oeste
4734,2022-03-02,Produto C,12,131.22,Sudeste
4735,2022-06-19,Produto A,1,235.07,Nordeste
4736,2022-12-26,Produto D,2,441.79,Norte
4737,2023-10-23,Produto A,14,195.75,Nordeste
4738,2023-08-20,Produto C,10,216.15,Norte
4739,2022-12-22,Produto B,5,93.26,Sudeste
4740,2022-12-09,Produto A,3,230.97,Centro-Oeste
4741,2022-02-07,Produto A,17,155.88,Centro-Oeste
4742,2022-05-09,Produto D,4,131.66,Nordeste
4743,2022-08-07,Produto C,5,55.25,Norte
4744,2023-12-24,Produto C,8,104.18,Centro-Oeste
4745,2023-09-13,Produto E,9,136.53,Centro-Oeste
4746,2022-11-24,Produto D,5,14.28,Sudeste
4747,2022-08-19,Produto D,11,368.05,Sul
4748,2022-02-16,Produto A,12,144.59,Centro-Oeste
4749,2022-07-06,Produto B,6,298.21,Sul
4750,2023-12-07,Produto A,2,280.35,Norte
4751,2022-08-26,Produto D,15,291.91,Nordeste
4752,2022-08-31,Produto A,18,349.81,Nordeste
4753,2023-03-15,Produto B,17,302.6,Centro-Oeste
4754,2023-05-18,Produto E,10,233.95,Norte
4755,2023-06-01,Produto B,11,202.97,Sul
4756,2023-07-01,Produto A,6,443.15,Norte
4757,2023-10-02,Produto E,2,118.91,Nordeste
4758,2022-01-23,Produto C,12,50.92,Sudeste
4759,2023-12-03,Produto B,14,16.94,Centro-Oeste
4760,2023-10-27,Produto E,20,448.06,Centro-Oeste
4761,2023-05-29,Produto A,15,187.66,Norte
4762,2022-11-12,Produto A,5,488.9,Sul
4763,2023-09-20,Produto E,8,180.65,Sudeste
4764,2023-08-22,Produto C,1,238.06,Nordeste
4765,2023-08-03,Produto E,18,470.51,Centro-Oeste
4766,2023-03-09,Produto A,3,419.75,Norte
4767,2023-06-28,Produto A,4,300.81,Centro-Oeste
4768,2022-03-25,Produto B,12,24.35,Nordeste
4769,2022-04-05,Produto D,2,96.51,Centro-Oeste
4770,2023-03-09,Produto B,10,48.85,Sul
4771,2023-11-12,Produto A,5,152.32,Sul
4772,2023-03-09,Produto D,5,80.49,Sudeste
4773,2022-10-02,Produto D,15,329.94,Sudeste
4774,2023-05-06,Produto A,20,124.06,Centro-Oeste
4775,2023-10-13,Produto D,8,271.73,Centro-Oeste
4776,2022-11-25,Produto A,3,209.76,Norte
4777,2022-05-01,Produto B,3,30.5,Sul
4778,2023-09-06,Produto C,7,439.36,Sul
4779,2023-08-15,Produto C,19,261.27,Nordeste
4780,2023-02-15,Produto C,13,402.45,Sudeste
4781,2023-08-18,Produto D,12,184.29,Centro-Oeste
4782,2022-04-09,Produto B,2,251.36,Sudeste
4783,2023-02-10,Produto C,18,78.84,Nordeste
4784,2022-08-19,Produto A,3,160.08,Centro-Oeste
4785,2022-09-19,Produto B,4,253.06,Nordeste
4786,2023-08-08,Produto C,20,163.72,Sudeste
